DATE,LATITUDE,LONGITUDE,ELEVATION,VIS,TMP,DEW,SLP,DIR,SPD,HEIGHT_AGL,PRECIP_HOURS,PRECIP
2022-08-13T13:53:00,29.98438,-95.36072,27.5,16093,28.3,23.3,10151,50,51,22000,1,0
2022-08-13T14:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10154,30,57,22000,1,0
2022-08-13T15:53:00,29.98438,-95.36072,27.5,16093,31.1,22.2,10153,50,82,22000,1,0
2022-08-13T16:53:00,29.98438,-95.36072,27.5,16093,32.2,22.8,10152,70,62,3658,1,0
2022-08-13T17:53:00,29.98438,-95.36072,27.5,16093,33.3,22.8,10147,50,62,4572,1,0
2022-08-13T18:00:00,29.98438,-95.36072,27.5,16000,33.3,22.8,10147,50,62,0,0,0
2022-08-13T18:53:00,29.98438,-95.36072,27.5,16093,33.3,22.2,10142,80,67,7620,1,0
2022-08-13T19:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10137,90,82,7620,1,0
2022-08-13T20:53:00,29.98438,-95.36072,27.5,16093,35,21.7,10131,110,57,7620,1,0
2022-08-13T21:53:00,29.98438,-95.36072,27.5,16093,31.7,23.9,10131,130,88,7620,1,0
2022-08-13T22:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10130,120,77,3048,1,0
2022-08-13T23:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10129,110,72,22000,1,0
2022-08-14T00:00:00,29.98438,-95.36072,27.5,16000,30,22.8,10129,110,72,0,0,0
2022-08-14T00:53:00,29.98438,-95.36072,27.5,16093,28.9,23.9,10130,110,51,7620,1,0
2022-08-14T01:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10131,110,51,7620,1,0
2022-08-14T02:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10133,100,57,7620,1,0
2022-08-14T03:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10135,80,36,7620,1,0
2022-08-14T04:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10137,100,31,7620,1,0
2022-08-14T05:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10137,110,41,7620,1,0
2022-08-14T06:00:00,29.98438,-95.36072,27.5,16000,26.1,24.4,10137,110,41,0,0,0
2022-08-14T06:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10136,110,31,7620,1,0
2022-08-14T07:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10134,130,36,3658,1,0
2022-08-14T08:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10131,110,21,22000,1,0
2022-08-14T09:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10128,100,31,22000,1,0
2022-08-14T10:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10134,30,26,22000,1,0
2022-08-14T11:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10139,20,21,1067,1,0
2022-08-14T12:00:00,29.98438,-95.36072,27.5,16000,25,24.4,10139,20,21,0,0,0
2022-08-14T12:53:00,29.98438,-95.36072,27.5,16093,26.1,25,10142,90,26,22000,1,0
2022-08-14T13:51:00,29.98438,-95.36072,27.5,4828,27,24,0,150,82,22000,0,0
2022-08-14T13:53:00,29.98438,-95.36072,27.5,1207,26.1,24.4,10153,150,51,0,1,3
2022-08-14T14:05:00,29.98438,-95.36072,27.5,11265,25.6,24.4,0,160,26,22000,1,25
2022-08-14T14:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10156,180,36,4572,1,38
2022-08-14T15:53:00,29.98438,-95.36072,27.5,16093,29.4,23.3,10159,170,36,22000,1,0
2022-08-14T16:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10158,160,67,945,1,0
2022-08-14T17:53:00,29.98438,-95.36072,27.5,16093,30,24,0,130,46,4572,1,13
2022-08-14T18:00:00,29.98438,-95.36072,27.5,16000,30,23.9,0,130,46,0,6,50
2022-08-14T18:53:00,29.98438,-95.36072,27.5,16093,32.2,23.3,10151,170,41,7620,1,0
2022-08-14T19:53:00,29.98438,-95.36072,27.5,16093,33.3,22.2,10144,140,88,7620,1,0
2022-08-14T20:53:00,29.98438,-95.36072,27.5,16093,33.9,22.2,10139,150,46,7620,1,0
2022-08-14T21:53:00,29.98438,-95.36072,27.5,16093,33.9,21.7,10136,160,41,7620,1,0
2022-08-14T22:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10131,160,26,7620,1,0
2022-08-14T23:53:00,29.98438,-95.36072,27.5,16093,31.7,22.8,10128,130,57,7620,1,0
2022-08-15T00:00:00,29.98438,-95.36072,27.5,16000,31.7,22.8,10128,130,57,0,0,0
2022-08-15T00:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10130,120,57,7620,1,0
2022-08-15T01:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10134,130,41,7620,1,0
2022-08-15T02:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10139,160,26,7620,1,0
2022-08-15T03:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10143,170,15,7620,1,0
2022-08-15T04:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10144,190,15,22000,1,0
2022-08-15T05:53:00,29.98438,-95.36072,27.5,16093,25.6,23.9,10141,0,0,22000,1,0
2022-08-15T06:00:00,29.98438,-95.36072,27.5,16000,25.6,23.9,10141,0,0,22000,0,0
2022-08-15T06:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10135,0,0,22000,1,0
2022-08-15T07:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10135,0,0,22000,1,0
2022-08-15T08:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10135,0,0,22000,1,0
2022-08-15T09:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10133,0,0,7620,1,0
2022-08-15T10:53:00,29.98438,-95.36072,27.5,16093,24.4,23.3,10137,0,0,7620,1,0
2022-08-15T11:53:00,29.98438,-95.36072,27.5,11265,24.4,23.9,10141,0,0,7620,1,0
2022-08-15T12:00:00,29.98438,-95.36072,27.5,11000,24.4,23.9,10141,0,0,0,24,53
2022-08-15T12:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10144,0,0,7620,1,0
2022-08-15T13:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10149,140,31,7620,1,0
2022-08-15T14:53:00,29.98438,-95.36072,27.5,16093,30,24.4,10148,120,41,7620,1,0
2022-08-15T15:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10150,180,26,7620,1,0
2022-08-15T16:53:00,29.98438,-95.36072,27.5,16093,32.8,22.2,10147,120,31,7620,1,0
2022-08-15T17:53:00,29.98438,-95.36072,27.5,16093,33.9,21.7,10143,130,36,7620,1,0
2022-08-15T18:00:00,29.98438,-95.36072,27.5,16000,33.9,21.7,10143,130,36,0,0,0
2022-08-15T18:53:00,29.98438,-95.36072,27.5,16093,33.3,21.1,10138,80,31,7620,1,0
2022-08-15T19:53:00,29.98438,-95.36072,27.5,16093,34.4,22.8,10134,150,46,22000,1,0
2022-08-15T20:53:00,29.98438,-95.36072,27.5,16093,33.9,22.2,10127,120,57,7620,1,0
2022-08-15T21:53:00,29.98438,-95.36072,27.5,16093,33.9,22.8,10120,170,51,7620,1,0
2022-08-15T22:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10119,160,62,7620,1,0
2022-08-15T23:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10117,150,72,7620,1,0
2022-08-16T00:00:00,29.98438,-95.36072,27.5,16000,31.7,23.3,10117,150,72,0,0,0
2022-08-16T00:53:00,29.98438,-95.36072,27.5,16093,30.6,23.9,10119,120,57,7620,1,0
2022-08-16T01:53:00,29.98438,-95.36072,27.5,16093,29.4,23.3,10122,170,31,7620,1,0
2022-08-16T02:53:00,29.98438,-95.36072,27.5,16093,28.9,23.3,10127,170,31,7620,1,0
2022-08-16T03:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10135,190,21,22000,1,0
2022-08-16T04:53:00,29.98438,-95.36072,27.5,16093,27.8,22.8,10143,190,21,22000,1,0
2022-08-16T05:53:00,29.98438,-95.36072,27.5,16093,27.2,22.8,10143,190,21,22000,1,0
2022-08-16T06:00:00,29.98438,-95.36072,27.5,16000,27.2,22.8,10143,190,21,22000,0,0
2022-08-16T06:53:00,29.98438,-95.36072,27.5,16093,26.7,22.8,10136,190,15,22000,1,0
2022-08-16T07:53:00,29.98438,-95.36072,27.5,16093,24.4,22.8,10129,0,0,22000,1,0
2022-08-16T08:53:00,29.98438,-95.36072,27.5,16093,23.9,22.8,10130,0,0,7620,1,0
2022-08-16T09:53:00,29.98438,-95.36072,27.5,16093,24.4,23.3,10133,220,15,22000,1,0
2022-08-16T10:53:00,29.98438,-95.36072,27.5,16093,23.9,23.3,10133,210,15,22000,1,0
2022-08-16T11:53:00,29.98438,-95.36072,27.5,16093,23.9,23.3,10135,360,15,7620,1,0
2022-08-16T12:00:00,29.98438,-95.36072,27.5,16000,23.9,23.3,10135,360,15,0,0,0
2022-08-16T12:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10140,0,0,7620,1,0
2022-08-16T13:53:00,29.98438,-95.36072,27.5,16093,28.9,24.4,10147,170,26,22000,1,0
2022-08-16T14:53:00,29.98438,-95.36072,27.5,16093,30.6,23.9,10150,160,21,22000,1,0
2022-08-16T15:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10150,130,26,22000,1,0
2022-08-16T16:53:00,29.98438,-95.36072,27.5,16093,33.3,21.7,10149,110,21,22000,1,0
2022-08-16T17:53:00,29.98438,-95.36072,27.5,16093,33.3,20.6,10144,0,21,22000,1,0
2022-08-16T18:00:00,29.98438,-95.36072,27.5,16000,33.3,20.6,10144,0,21,22000,0,0
2022-08-16T18:53:00,29.98438,-95.36072,27.5,16093,35,20.6,10139,0,0,22000,1,0
2022-08-16T19:53:00,29.98438,-95.36072,27.5,16093,35,21.1,10134,0,0,7620,1,0
2022-08-16T20:53:00,29.98438,-95.36072,27.5,16093,36.1,20.6,10129,210,26,7620,1,0
2022-08-16T21:53:00,29.98438,-95.36072,27.5,16093,36.1,20,10122,240,21,7620,1,0
2022-08-16T22:53:00,29.98438,-95.36072,27.5,16093,34.4,22.8,10121,170,57,7620,1,0
2022-08-16T23:53:00,29.98438,-95.36072,27.5,16093,33.3,23.3,10118,160,51,22000,1,0
2022-08-17T00:00:00,29.98438,-95.36072,27.5,16000,33.3,23.3,10118,160,51,22000,0,0
2022-08-17T00:53:00,29.98438,-95.36072,27.5,16093,31.7,22.8,10120,170,36,7620,1,0
2022-08-17T01:53:00,29.98438,-95.36072,27.5,16093,30.6,22.2,10123,170,36,7620,1,0
2022-08-17T02:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10131,170,36,22000,1,0
2022-08-17T03:53:00,29.98438,-95.36072,27.5,16093,28.9,23.3,10136,180,26,22000,1,0
2022-08-17T04:53:00,29.98438,-95.36072,27.5,16093,28.3,23.3,10135,190,21,22000,1,0
2022-08-17T05:53:00,29.98438,-95.36072,27.5,16093,28,23,0,200,21,22000,1,0
2022-08-17T06:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10136,190,15,22000,1,0
2022-08-17T07:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10137,200,15,22000,1,0
2022-08-17T08:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10139,220,15,7620,1,0
2022-08-17T09:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10143,200,15,22000,1,0
2022-08-17T10:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10145,0,0,22000,1,0
2022-08-17T11:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10151,0,0,22000,1,0
2022-08-17T12:00:00,29.98438,-95.36072,27.5,16000,25.6,24.4,10151,0,0,22000,0,0
2022-08-17T12:53:00,29.98438,-95.36072,27.5,16093,27.2,25,10158,260,15,7620,1,0
2022-08-17T13:53:00,29.98438,-95.36072,27.5,16093,28.3,25.6,10162,220,21,7620,1,0
2022-08-17T14:53:00,29.98438,-95.36072,27.5,16093,30,24.4,10162,240,36,7620,1,0
2022-08-17T15:53:00,29.98438,-95.36072,27.5,16093,31.7,23.9,10159,280,36,22000,1,0
2022-08-17T16:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10156,280,36,22000,1,0
2022-08-17T17:53:00,29.98438,-95.36072,27.5,16093,32.8,22.2,10151,220,36,22000,1,0
2022-08-17T18:00:00,29.98438,-95.36072,27.5,16000,32.8,22.2,10151,220,36,22000,0,0
2022-08-17T18:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10144,310,31,22000,1,0
2022-08-17T19:53:00,29.98438,-95.36072,27.5,16093,35.6,21.1,10138,240,15,22000,1,0
2022-08-17T20:53:00,29.98438,-95.36072,27.5,16093,36.1,20.6,10132,0,26,22000,1,0
2022-08-17T21:53:00,29.98438,-95.36072,27.5,16093,36.1,20,10126,190,26,7620,1,0
2022-08-17T22:53:00,29.98438,-95.36072,27.5,16093,35.6,21.1,10122,170,36,7620,1,0
2022-08-17T23:53:00,29.98438,-95.36072,27.5,16093,33.3,23.9,10123,180,51,7620,1,0
2022-08-18T00:00:00,29.98438,-95.36072,27.5,16000,33.3,23.9,10123,180,51,0,0,0
2022-08-18T00:53:00,29.98438,-95.36072,27.5,16093,31.7,23.9,10123,170,41,7620,1,0
2022-08-18T01:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10124,180,36,7620,1,0
2022-08-18T02:53:00,29.98438,-95.36072,27.5,16093,30,24.4,10132,180,31,7620,1,0
2022-08-18T03:53:00,29.98438,-95.36072,27.5,16093,30,24.4,10133,190,31,7620,1,0
2022-08-18T04:53:00,29.98438,-95.36072,27.5,16093,28.9,23.3,10133,200,31,7620,1,0
2022-08-18T05:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10138,210,26,22000,1,0
2022-08-18T06:00:00,29.98438,-95.36072,27.5,16000,28.3,23.9,10138,210,26,22000,0,0
2022-08-18T06:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10140,250,15,22000,1,0
2022-08-18T07:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10139,230,15,22000,1,0
2022-08-18T08:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10139,250,26,22000,1,0
2022-08-18T09:13:00,29.98438,-95.36072,27.5,16093,27.8,25,0,290,36,488,0,0
2022-08-18T09:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10141,260,21,488,1,0
2022-08-18T10:23:00,29.98438,-95.36072,27.5,16093,27.2,25,0,270,15,7620,0,0
2022-08-18T10:53:00,29.98438,-95.36072,27.5,16093,27.2,25,10140,280,26,7620,1,0
2022-08-18T11:53:00,29.98438,-95.36072,27.5,16093,27.2,25,10136,220,21,7620,1,0
2022-08-18T12:00:00,29.98438,-95.36072,27.5,16000,27.2,25,10136,220,21,0,0,0
2022-08-18T12:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10137,220,21,7010,1,0
2022-08-18T13:53:00,29.98438,-95.36072,27.5,16093,29.4,24.4,10139,260,46,7010,1,0
2022-08-18T14:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10143,250,46,1676,1,0
2022-08-18T15:53:00,29.98438,-95.36072,27.5,16093,32.2,23.9,10143,290,46,7620,1,0
2022-08-18T16:53:00,29.98438,-95.36072,27.5,16093,34.4,23.3,10142,0,26,7620,1,0
2022-08-18T17:53:00,29.98438,-95.36072,27.5,16093,33.9,23.3,10137,280,26,1676,1,0
2022-08-18T18:00:00,29.98438,-95.36072,27.5,16000,33.9,23.3,10137,280,26,0,0,0
2022-08-18T18:23:00,29.98438,-95.36072,27.5,16093,35,23.9,0,290,26,1676,0,0
2022-08-18T18:53:00,29.98438,-95.36072,27.5,16093,33.3,23.3,10124,0,31,7620,1,0
2022-08-18T19:46:00,29.98438,-95.36072,27.5,16093,33.3,23.9,0,100,36,2438,0,0
2022-08-18T19:53:00,29.98438,-95.36072,27.5,16093,32.8,23.9,10113,0,26,2286,1,0
2022-08-18T20:53:00,29.98438,-95.36072,27.5,16093,31.1,24.4,10113,110,57,22000,1,0
2022-08-18T21:45:00,29.98438,-95.36072,27.5,16093,30,21.7,0,80,41,0,1,0
2022-08-18T21:53:00,29.98438,-95.36072,27.5,11265,30,21.7,10115,360,72,0,1,0
2022-08-18T22:07:00,29.98438,-95.36072,27.5,3219,28.3,22.8,0,10,103,22000,1,2
2022-08-18T22:30:00,29.98438,-95.36072,27.5,4828,24.4,22.8,0,240,41,22000,1,38
2022-08-18T22:53:00,29.98438,-95.36072,27.5,11265,25,22,10124,190,26,22000,1,41
2022-08-18T23:21:00,29.98438,-95.36072,27.5,11265,25,22.8,0,60,62,22000,1,0
2022-08-18T23:53:00,29.98438,-95.36072,27.5,11265,24.4,23.3,10136,100,62,22000,1,0
2022-08-19T00:00:00,29.98438,-95.36072,27.5,11000,24.4,23.3,10136,100,62,0,6,40
2022-08-19T00:14:00,29.98438,-95.36072,27.5,11265,23.9,23.3,0,100,41,22000,0,0
2022-08-19T00:53:00,29.98438,-95.36072,27.5,11265,23.3,22.8,10142,110,41,22000,1,0
2022-08-19T01:53:00,29.98438,-95.36072,27.5,11265,23.9,23.3,10137,0,0,3353,1,3
2022-08-19T02:53:00,29.98438,-95.36072,27.5,16093,23.9,22.8,10135,200,15,4572,1,0
2022-08-19T03:53:00,29.98438,-95.36072,27.5,16093,23.9,23.3,10130,0,0,4877,1,0
2022-08-19T04:53:00,29.98438,-95.36072,27.5,11265,24.4,23.9,10134,290,15,3962,1,0
2022-08-19T05:53:00,29.98438,-95.36072,27.5,11265,23.9,23.3,10133,0,0,4572,1,0
2022-08-19T06:00:00,29.98438,-95.36072,27.5,11000,23.9,23.3,10133,0,0,0,6,3
2022-08-19T06:51:00,29.98438,-95.36072,27.5,11265,24,24,0,0,0,4267,0,0
2022-08-19T06:53:00,29.98438,-95.36072,27.5,11265,23.9,23.9,10129,0,0,4267,1,0
2022-08-19T07:53:00,29.98438,-95.36072,27.5,11265,23.9,23.3,10128,0,0,4572,1,0
2022-08-19T08:53:00,29.98438,-95.36072,27.5,11265,23.9,23.9,10129,0,0,4572,1,0
2022-08-19T09:53:00,29.98438,-95.36072,27.5,11265,23.9,23.3,10131,40,26,2134,1,0
2022-08-19T10:30:00,29.98438,-95.36072,27.5,11265,23.9,23.3,0,60,26,22000,0,0
2022-08-19T10:53:00,29.98438,-95.36072,27.5,11265,23.9,23.3,10132,30,31,4572,1,0
2022-08-19T11:12:00,29.98438,-95.36072,27.5,11265,23.9,23.3,0,20,26,152,0,0
2022-08-19T11:53:00,29.98438,-95.36072,27.5,6437,23.3,22.8,10131,40,36,152,1,0
2022-08-19T12:00:00,29.98438,-95.36072,27.5,6000,23.3,22.8,10131,40,36,0,24,43
2022-08-19T12:10:00,29.98438,-95.36072,27.5,8047,23.3,22.8,0,20,31,457,0,0
2022-08-19T12:37:00,29.98438,-95.36072,27.5,8047,23.9,23.3,0,10,36,152,0,0
2022-08-19T12:39:00,29.98438,-95.36072,27.5,8047,23.9,23.3,0,350,36,152,0,0
2022-08-19T12:53:00,29.98438,-95.36072,27.5,805,23.9,22.8,10137,30,21,152,1,18
2022-08-19T12:59:00,29.98438,-95.36072,27.5,3219,23.9,23.3,0,10,26,152,1,0
2022-08-19T13:29:00,29.98438,-95.36072,27.5,4828,23.3,23.3,0,0,0,183,1,0
2022-08-19T13:53:00,29.98438,-95.36072,27.5,4828,23.3,22.8,10144,140,31,183,1,0
2022-08-19T14:53:00,29.98438,-95.36072,27.5,4828,23.9,23.9,10148,80,26,213,1,8
2022-08-19T15:12:00,29.98438,-95.36072,27.5,2414,23.9,23.9,0,180,46,213,1,22
2022-08-19T15:53:00,29.98438,-95.36072,27.5,3219,23.9,23.9,10155,160,21,213,1,203
2022-08-19T16:53:00,29.98438,-95.36072,27.5,3219,24.4,23.9,10154,170,31,213,1,107
2022-08-19T17:20:00,29.98438,-95.36072,27.5,4828,24.4,23.9,0,170,26,305,1,25
2022-08-19T17:53:00,29.98438,-95.36072,27.5,4828,25,24.4,10153,200,26,305,1,20
2022-08-19T18:00:00,29.98438,-95.36072,27.5,4800,25,24.4,10153,200,26,0,6,350
2022-08-19T18:53:00,29.98438,-95.36072,27.5,8047,24.4,23.9,10150,250,31,305,1,5
2022-08-19T19:53:00,29.98438,-95.36072,27.5,4828,23.9,23.9,10146,0,0,366,1,30
2022-08-19T20:38:00,29.98438,-95.36072,27.5,8047,24.4,23.9,0,170,21,2743,1,10
2022-08-19T20:53:00,29.98438,-95.36072,27.5,9656,24.4,24.4,10138,170,15,2743,1,8
2022-08-19T21:53:00,29.98438,-95.36072,27.5,11265,24.4,23.9,10126,180,31,2743,1,5
2022-08-19T22:07:00,29.98438,-95.36072,27.5,11265,24.4,23.9,0,190,21,244,1,0
2022-08-19T22:40:00,29.98438,-95.36072,27.5,16093,25,23.9,0,160,31,3962,1,0
2022-08-19T22:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10128,150,31,4267,1,0
2022-08-19T23:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10132,0,0,4572,1,0
2022-08-20T00:00:00,29.98438,-95.36072,27.5,16000,25,24.4,10132,0,0,0,6,50
2022-08-20T00:53:00,29.98438,-95.36072,27.5,9656,24.4,24.4,10133,130,15,22000,1,0
2022-08-20T01:53:00,29.98438,-95.36072,27.5,9656,24.4,23.9,10133,170,21,22000,1,0
2022-08-20T02:53:00,29.98438,-95.36072,27.5,9656,23.3,23.3,10140,130,26,7620,1,0
2022-08-20T03:53:00,29.98438,-95.36072,27.5,9656,23.3,23.3,10151,0,0,22000,1,0
2022-08-20T04:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10147,140,26,22000,1,0
2022-08-20T05:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10145,0,0,22000,1,0
2022-08-20T06:00:00,29.98438,-95.36072,27.5,16000,23.3,23.3,10145,0,0,22000,0,0
2022-08-20T06:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10145,0,0,22000,1,0
2022-08-20T07:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10144,0,0,22000,1,0
2022-08-20T08:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10145,340,15,22000,1,0
2022-08-20T09:53:00,29.98438,-95.36072,27.5,16093,22.8,22.8,10147,10,21,7620,1,0
2022-08-20T10:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10151,0,0,22000,1,0
2022-08-20T11:53:00,29.98438,-95.36072,27.5,16093,23.3,23.3,10156,0,0,22000,1,0
2022-08-20T12:00:00,29.98438,-95.36072,27.5,16000,23.3,23.3,10156,0,0,0,24,404
2022-08-20T12:53:00,29.98438,-95.36072,27.5,16093,23.9,23.9,10164,0,0,4572,1,0
2022-08-20T13:53:00,29.98438,-95.36072,27.5,16093,26.1,25.6,10171,0,0,7620,1,0
2022-08-20T14:53:00,29.98438,-95.36072,27.5,16093,28.9,26.1,10171,170,36,4267,1,0
2022-08-20T15:41:00,29.98438,-95.36072,27.5,16093,30,25,0,0,26,823,0,0
2022-08-20T15:53:00,29.98438,-95.36072,27.5,16093,30.6,25,10173,190,31,732,1,0
2022-08-20T16:19:00,29.98438,-95.36072,27.5,16093,31.1,24.4,0,170,36,1067,0,0
2022-08-20T16:53:00,29.98438,-95.36072,27.5,16093,31.1,24.4,10167,160,51,1402,1,0
2022-08-20T17:16:00,29.98438,-95.36072,27.5,16093,32.2,24.4,0,220,41,1067,0,0
2022-08-20T17:53:00,29.98438,-95.36072,27.5,16093,30.6,24.4,10163,210,46,1128,1,0
2022-08-20T18:00:00,29.98438,-95.36072,27.5,16000,30.6,24.4,10163,210,46,0,6,0
2022-08-20T18:18:00,29.98438,-95.36072,27.5,16093,32.8,24.4,0,190,41,1981,1,0
2022-08-20T18:53:00,29.98438,-95.36072,27.5,16093,31.1,22.8,10162,180,31,2438,1,0
2022-08-20T19:23:00,29.98438,-95.36072,27.5,16093,30.6,23.9,0,140,51,4572,0,0
2022-08-20T19:53:00,29.98438,-95.36072,27.5,16093,32.8,25,10158,110,57,5486,1,0
2022-08-20T20:18:00,29.98438,-95.36072,27.5,11265,29.4,22.8,0,150,103,1524,0,0
2022-08-20T20:53:00,29.98438,-95.36072,27.5,8047,26,22,10163,180,21,1524,1,3
2022-08-20T21:14:00,29.98438,-95.36072,27.5,16093,25,22.8,0,160,36,3658,0,0
2022-08-20T21:16:00,29.98438,-95.36072,27.5,16093,25,22.8,0,160,36,3658,1,0
2022-08-20T21:53:00,29.98438,-95.36072,27.5,16093,27.2,23.3,10154,140,36,3962,1,0
2022-08-20T22:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10155,160,41,5182,1,0
2022-08-20T23:53:00,29.98438,-95.36072,27.5,16093,27.8,25.6,10157,140,41,22000,1,0
2022-08-21T00:00:00,29.98438,-95.36072,27.5,16000,27.8,25.6,10157,140,41,0,6,3
2022-08-21T00:53:00,29.98438,-95.36072,27.5,16093,27.8,25.6,10158,110,31,5486,1,0
2022-08-21T01:53:00,29.98438,-95.36072,27.5,16093,27.2,25.6,10158,130,41,22000,1,0
2022-08-21T02:53:00,29.98438,-95.36072,27.5,16093,27.8,25.6,10161,160,26,7620,1,0
2022-08-21T03:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10161,160,31,22000,1,0
2022-08-21T04:53:00,29.98438,-95.36072,27.5,16093,26.7,23.9,10160,170,26,22000,1,0
2022-08-21T05:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10158,180,15,22000,1,0
2022-08-21T06:00:00,29.98438,-95.36072,27.5,16000,26.7,24.4,10158,180,15,22000,0,0
2022-08-21T06:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10158,170,15,22000,1,0
2022-08-21T07:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10158,170,21,7620,1,0
2022-08-21T08:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10161,170,15,22000,1,0
2022-08-21T09:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10156,160,31,22000,1,0
2022-08-21T10:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10158,180,15,22000,1,0
2022-08-21T11:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10165,0,0,22000,1,0
2022-08-21T12:00:00,29.98438,-95.36072,27.5,16000,24.4,23.9,10165,0,0,0,24,3
2022-08-21T12:53:00,29.98438,-95.36072,27.5,16093,26.1,25,10169,140,21,22000,1,0
2022-08-21T13:53:00,29.98438,-95.36072,27.5,16093,28.3,25.6,10171,170,36,7620,1,0
2022-08-21T14:53:00,29.98438,-95.36072,27.5,16093,30,25,10174,170,51,7620,1,0
2022-08-21T15:53:00,29.98438,-95.36072,27.5,16093,31.1,25,10172,170,46,5486,1,0
2022-08-21T16:53:00,29.98438,-95.36072,27.5,16093,31.1,24.4,10173,240,57,1829,1,0
2022-08-21T16:57:00,29.98438,-95.36072,27.5,16093,30,24.4,0,240,62,1829,0,0
2022-08-21T17:53:00,29.98438,-95.36072,27.5,9656,26.1,24.4,10172,190,31,1829,1,5
2022-08-21T18:00:00,29.98438,-95.36072,27.5,9000,26.1,24.4,10172,190,31,0,0,0
2022-08-21T18:01:00,29.98438,-95.36072,27.5,11265,25.6,23.9,0,210,31,1829,1,5
2022-08-21T18:53:00,29.98438,-95.36072,27.5,16093,27.8,25.6,10160,210,26,6096,1,0
2022-08-21T19:53:00,29.98438,-95.36072,27.5,16093,31.7,25,10155,170,46,22000,1,0
2022-08-21T20:53:00,29.98438,-95.36072,27.5,16093,32.8,24.4,10145,140,51,7620,1,0
2022-08-21T21:53:00,29.98438,-95.36072,27.5,16093,32.2,23.9,10135,160,57,7620,1,0
